State Code,County Name,County FIPS code,County Population (in 2012),County Income (in 2012),Agricultural Damage (%) (4 major crops),Mortality (deaths per 100k),Energy Expenditures (%),Labor Low-risk (%),Labor High-risk (%),Coastal damage (log10(% county income)),Property Crime (%),Violent Crime (%),Total damages (% county income)
CA,El Dorado County,6017,180610,53961,,2.867098331,6.097695827,-0.280128837,-1.161834598,,0.489285529,2.922641993,1.640699983
CA,Fresno County,6019,948240,34142,-22.18176651,16.58876419,10.2745924,-0.452613652,-1.560835004,,0.017331857,2.115065098,6.074100018
CA,Glenn County,6021,27938,34886,-3.431405783,15.50413132,9.347704887,-0.442660391,-1.584548235,,0.069642559,2.409318447,5.7979002
CA,Humboldt County,6023,134680,35273,31.3043251,-16.48023987,-1.858813643,-0.219126925,0.057101373,,0.669856191,2.755938292,-3.90989995
CA,Imperial County,6025,177440,30575,22.92909813,22.83094025,12.69091415,-0.290053666,-1.487237096,,-0.099840835,1.687240124,8.227199554
CA,Inyo County,6027,18416,41922,,30.18069458,10.57607937,-0.39782086,-1.51108408,,0.018810676,2.019404888,8.267800331
CA,Kern County,6029,856500,34386,37.8415451,-5.363936424,-0.079137571,-0.30788669,-1.194983482,,0.40231818,2.787776709,-0.65763998
CA,Kings County,6031,151340,29679,-9.97504425,10.34205055,9.213070869,-0.469558865,-1.599119782,,-0.011320022,1.993670106,5.092299938
CA,Lake County,6033,63984,32843,,1.822215796,0.177282006,-0.387537003,-1.26715076,,0.157455295,2.31926322,2.149499893
CA,Lassen County,6035,33679,31018,32.45812225,-9.611509323,-1.307717562,-0.122492649,-1.038881898,,1.050922871,3.208117485,-2.27699995
CA,Los Angeles County,6037,9974900,47713,,10.69034767,8.235602379,-0.206833899,-1.186424375,,0.158773109,2.566706657,3.49000001
CA,Madera County,6039,152240,30785,-0.777406394,11.19901466,8.237510681,-0.466393948,-1.52301693,,0.170719847,2.503279209,5.209000111
CA,Marin County,6041,256140,93349,,-0.648834586,-0.643680155,-0.187087551,-0.582990408,,0.345223695,2.68803072,0.30430001
CA,Mariposa County,6043,17845,38899,,-2.435241461,3.471081257,-0.24811098,-1.138532043,,0.675769389,2.958262205,1.097499967
CA,Mendocino County,6045,87497,36791,,-16.86416626,-2.023416996,-0.186209247,-0.563663363,,0.500446975,2.732650518,-2.80430007
CA,Merced County,6047,261780,30793,-6.639102936,11.53200054,9.539632797,-0.441307306,-1.592484236,,0.03663148,2.181698799,5.652900219
CA,Modoc County,6049,9332,37294,32.23604584,-8.850201607,1.42045784,-0.263380915,-1.323570967,,0.987618566,3.267541885,-1.24240005
CA,Mono County,6051,14306,39353,,-11.94823456,-3.273714781,-0.048071992,-0.206276074,,1.439556241,3.627688169,-2.081099987
CA,Monterey County,6053,426410,43444,36.75690079,2.487803698,-0.286793858,-0.166071132,-1.107249141,,0.199234501,2.442443609,0.830240011
CA,Napa County,6055,139140,51944,,-0.174668118,2.301337481,-0.234038502,-0.855561078,,0.394784987,2.625386715,0.996159971
CA,Nevada County,6057,98333,47661,,1.171926379,5.425842762,-0.259105295,-1.144381881,,0.512428284,2.914741039,1.712000012
CA,Orange County,6059,3089900,53390,,11.68278885,10.00749588,-0.074310914,-0.870054662,,0.215805292,2.820743799,3.139800072
CA,Placer County,6061,361450,52175,30.23367882,3.005954742,6.097695827,-0.280128837,-1.161834598,,0.482246965,2.929327965,1.112499952
CA,Plumas County,6063,19341,40743,,-15.76513004,-1.307717562,-0.122492649,-1.038881898,,1.050922871,3.208117485,-2.038199902
CA,Riverside County,6065,2268000,31879,5.25573349,27.03661728,13.6329155,-0.30742842,-1.55576694,,-0.144502133,1.549443126,9.089500427
CA,Sacramento County,6067,1448800,41913,-6.287364483,13.63817596,9.908776283,-0.408758074,-1.492632389,,0.102697194,2.411900759,4.182499886
CA,San Benito County,6069,56871,37598,36.75690079,2.102955341,-0.286793858,-0.166071132,-1.107249141,,0.202622071,2.44641614,0.807550013
CA,San Bernardino County,6071,2080700,31064,-48.46167374,17.49201202,11.08656693,-0.323785901,-1.303190112,,0.034507975,1.970061541,6.986499786
CA,San Diego County,6073,3183400,48990,36.74132538,-1.474466205,5.033743858,-0.092993699,-0.409296989,,0.704461217,3.003434658,-0.065452002
CA,San Francisco County,6075,829690,85061,,0.017662108,0.195365608,-0.081448816,-0.087299921,,0.526328504,2.82038188,0.350760013
CA,San Joaquin County,6077,701640,33519,-4.356323242,9.915147781,7.719752312,-0.417638063,-1.52137506,,0.118289083,2.36778903,4.160099983
CA,San Luis Obispo County,6079,274530,43379,36.35432816,1.359306097,0.123886168,-0.129899502,-0.191417366,,0.416313261,2.680757761,0.294129997
CA,San Mateo County,6081,740740,85798,,0.01511234,0.195365608,-0.081448816,-0.087299921,,0.526455224,2.827623606,0.283279985
CA,Santa Barbara County,6083,430730,49307,17.39872169,5.544626713,-0.162946701,-0.263608038,-1.33111763,,0.098445982,2.161144257,1.59679997
CA,Santa Clara County,6085,1841100,71670,,-2.664749384,3.464486122,-0.063119076,-0.088933654,,0.904105604,2.736696005,0.089838997
CA,Santa Cruz County,6087,266630,49195,,0.883574665,-0.379524261,-0.101300687,-0.165016055,,0.40148592,2.841421843,0.654110014
CA,Shasta County,6089,178420,35758,30.55098534,23.06139374,9.165114403,-0.399442881,-1.325595975,,0.188199565,2.442686081,6.976200104
CA,Sierra County,6091,3076,33752,,-22.87433243,-2.361223221,-0.185278669,-1.050815463,,0.99922508,3.231514215,-4.232699871
CA,Siskiyou County,6093,44214,34289,34.74439621,-6.967494488,0.593281746,-0.286239237,-1.13503778,,0.558669567,2.591157436,-0.56212002
CA,Solano County,6095,420720,38675,15.1743412,11.56837368,8.002983093,-0.416960359,-1.530116796,,0.03798363,2.194434404,4.065599918
CA,Sonoma County,6097,490840,45218,35.75564575,5.131736279,1.087486863,-0.284504205,-1.151835084,,0.20085673,2.412907839,1.445199966
CA,Stanislaus County,6099,522130,34029,-12.86962891,10.13318729,7.719752312,-0.417638063,-1.52137506,,0.112627,2.366841078,4.376299858
CA,Sutter County,6101,94637,36422,15.91237736,10.23725891,5.271130562,-0.436435223,-1.544406056,,0.073553331,2.311546564,3.63560009
CA,Tehama County,6103,63263,30951,4.868932724,21.2550087,10.17270279,-0.398931384,-1.374871135,,0.096268609,2.326215029,7.695000172
CA,Trinity County,6105,13495,29390,,23.36046219,9.165114403,-0.399442881,-1.325595975,,0.188051134,2.435687304,9.448699951
CA,Tulare County,6107,451500,31895,-9.482099533,13.0395422,9.099311829,-0.488742381,-1.617398143,,0.030122461,2.241521358,5.662399769
CA,Tuolumne County,6109,54100,36570,,-2.680925608,3.471081257,-0.24811098,-1.138532043,,0.681647003,2.943230391,0.987230003
CA,Ventura County,6111,835480,48345,,-0.174173608,5.196683407,-0.093427896,-0.541742146,,0.76419884,2.736087561,0.966910005
CA,Yolo County,6113,204270,42477,12.82126904,12.38901234,9.420120239,-0.445192516,-1.597115636,,-0.013103052,2.113304615,3.905299902
CA,Yuba County,6115,72977,32931,9.8796978,0.991622984,5.425842762,-0.259105295,-1.144381881,,0.512042582,2.919271469,1.511199951
CO,Adams County,8001,460650,33607,30.03459358,-1.445029497,5.880318165,-0.373254299,-1.611003518,,0.855992019,3.141141653,0.897430003
CO,Alamosa County,8003,16113,32139,31.58466148,-17.74256897,-0.876387775,-0.056871753,-0.849221468,,1.497426152,3.971014977,-4.503799915
CO,Arapahoe County,8005,596050,55980,32.29522324,-1.463282228,5.880318165,-0.373254299,-1.611003518,,0.855992019,3.141141653,0.524389982
CO,Archuleta County,8007,12129,33564,,-11.33075619,-0.361893088,-0.132074863,-1.277618885,,0.98634392,3.690891266,-1.298499942
CO,Baca County,8009,3756,36977,21.23674393,13.96842003,11.91838646,-0.379456133,-1.658674121,,0.661817908,2.838634253,4.868100166
CO,Bent County,8011,5807,27048,-0.961464107,10.89668369,12.13243103,-0.406367928,-1.757379889,,0.515925586,2.686909914,5.954500198
CO,Boulder County,8013,305480,55163,14.94789982,-1.749131441,5.850697041,-0.288467139,-1.436614275,,0.842443526,3.319575071,0.511089981
CO,Broomfield County,8014,58992,75810,,-1.362883449,5.539895058,-0.36752671,-1.651343703,,0.836391449,3.14386034,0.80963999
CO,Chaffee County,8015,18103,32985,,-29.62829208,-1.738748312,-0.079386637,-0.237574488,,1.820898414,3.913874149,-7.04489994
CO,Cheyenne County,8017,1887,50821,12.83919048,4.353981018,9.926149368,-0.359417021,-1.591410398,,0.721486509,2.961055994,1.904700041
CO,Clear Creek County,8019,9091,55625,,-17.44873428,-1.626562715,-0.008875537,-0.188006714,,2.250349283,3.945345163,-2.350399971
CO,Conejos County,8021,8273,26323,31.59446335,-20.05050468,-0.745215714,-0.041573066,-0.618879437,,1.43855381,4.020545483,-6.527299881
CO,Costilla County,8023,3605,26624,31.58466148,-24.15797234,-0.876387775,-0.056871753,-0.849221468,,1.497426152,3.971014977,-7.685200214
CO,Crowley County,8025,5412,21034,17.25205994,4.846615791,11.03615761,-0.420705557,-1.827496886,,0.579208732,2.976181984,5.062399864
CO,Custer County,8027,4240,35599,,-14.80052757,-0.288866848,-0.053192504,-0.577223241,,1.62753737,3.89653182,-2.752899885
CO,Delta County,8029,30449,31877,-6.423437595,-4.783117771,6.259944439,-0.310071141,-1.696694613,,1.037271619,3.381854534,0.342209995
CO,Denver County,8031,633870,60080,,-2.425364256,7.424769402,-0.324496508,-1.505800486,,0.931637704,3.299722195,0.93799001
CO,Dolores County,8033,1991,26598,32.08630371,-6.349158764,4.900292873,-0.271252781,-1.57782197,,0.959958494,3.532206059,-0.76086998
CO,Douglas County,8035,298580,58354,33.16200256,-4.144215584,0.05867561,-0.135370433,-0.995650947,,1.08025825,3.623541594,-0.483509988
CO,Eagle County,8037,51951,53618,,-4.604360104,-1.020929337,-0.03324924,-0.400465816,,1.719821215,3.947179079,-0.341280013
CO,Elbert County,8039,23432,43164,28.44599342,-4.998859406,0.80967474,-0.247147545,-1.395384789,,1.083105206,3.380713463,-0.412059993
CO,El Paso County,8041,645720,40611,21.45664978,-4.88538456,4.564553261,-0.175618216,-1.113290906,,1.104382396,3.658908367,-0.380510002
CO,Fremont County,8043,47114,27129,,-30.55493927,-1.312457681,-0.083406374,-0.26620847,,1.783023357,3.906627655,-8.532400131
CO,Garfield County,8045,56777,42626,32.326828,-8.438591003,0.303114444,-0.278460443,-1.693760276,,1.162676096,3.466159821,-0.923720002
CO,Gilpin County,8047,5453,38374,,-16.81754494,-1.626562715,-0.008875537,-0.188006714,,2.261134148,3.933578253,-3.290499926
CO,Grand County,8049,14182,36192,,-13.17875576,-1.602487683,-0.111765608,-0.405855268,,1.991237879,3.990283966,-2.405600071
CO,Gunnison County,8051,15463,35868,,-14.60684013,-1.738746405,-0.130013838,-0.407209694,,2.414710045,4.177404404,-2.728300095
CO,Hinsdale County,8053,801,38930,,-10.06775856,-0.975913107,-0.031940568,-0.316790223,,1.797718287,4.028433323,-1.565700054
CO,Huerfano County,8055,6588,32388,-3.918209314,-7.740796566,4.624986172,-0.218989551,-1.365832925,,0.833466411,3.47853899,-0.585959971
CO,Jackson County,8057,1347,36506,,-25.53376198,-1.718496561,-0.104276478,-0.526400208,,2.109880209,3.988311291,-5.327899933
CO,Jefferson County,8059,545620,46392,,-14.08142471,-0.760790586,-0.084919497,-0.621942759,,1.251546025,3.69997263,-1.894000053
CO,Kiowa County,8061,1437,44437,25.86377144,11.18904686,11.65167427,-0.392533183,-1.708233833,,0.623324335,2.756262779,3.680399895
CO,Kit Carson County,8063,8093,36528,8.474392891,3.701110601,9.926149368,-0.359417021,-1.591410398,,0.721486509,2.961055994,2.560199976
CO,Lake County,8065,7274,27880,,-21.35637665,-1.829146266,-0.043582462,-0.279325664,,2.462039232,4.07138586,-5.684899807
CO,La Plata County,8067,52305,45572,29.12948227,-15.10155869,-0.975913107,-0.031940568,-0.316790223,,1.797718287,4.028433323,-2.896300077
CO,Larimer County,8069,310840,40680,10.47772121,-2.703226566,6.209245682,-0.24031505,-1.312159419,,0.959395051,3.369932652,0.361970007
CO,Las Animas County,8071,14986,33040,24.00429153,-1.620378733,7.157135963,-0.327585071,-1.693974853,,0.786307693,3.24512887,1.227499962
CO,Lincoln County,8073,5446,31912,25.74646568,-10.68269253,0.80967474,-0.247147545,-1.395384789,,1.070879936,3.386483431,-1.887799978
CO,Logan County,8075,22613,37742,16.18353462,-1.372341752,8.382969856,-0.310531229,-1.49287343,,1.051835299,3.271187544,0.988929987
CO,Mesa County,8077,147720,36418,-4.172553062,6.922095299,12.04290199,-0.405119032,-1.768768907,,0.769440353,3.115543127,3.442699909
CO,Mineral County,8079,709,46008,,-22.02864075,-1.338327885,-0.099224396,-0.314823151,,1.727383733,4.151491165,-3.445800066
CO,Moffat County,8081,13167,39829,31.81591988,-5.99682188,4.380720139,-0.430275172,-1.913301587,,1.241214037,3.285937786,-0.124990001
CO,Montezuma County,8083,25424,33583,24.61424255,-6.760967731,4.900292873,-0.271252781,-1.57782197,,0.959958494,3.532206059,-0.589250028
CO,Montrose County,8085,40722,32577,7.73208189,-17.12223625,0.066566348,-0.064722948,-0.975062668,,1.364681959,3.837315083,-3.840500116
CO,Morgan County,8087,28355,35502,8.500374794,-1.531464815,8.347239494,-0.314246953,-1.495857,,1.053448081,3.257554531,1.058500051
CO,Otero County,8089,18712,30673,-7.557827473,9.536192894,10.32236671,-0.473468453,-2.000513077,,0.420403332,2.716033697,5.352600098
CO,Ouray County,8091,4545,41008,,-20.15193367,-1.652012944,-0.052763984,-0.232920811,,2.037356853,4.114422798,-3.522700071
CO,Park County,8093,16043,34907,,-14.27695465,-1.738748312,-0.079386637,-0.237574488,,1.827583671,3.927130699,-2.906800032
CO,Phillips County,8095,4376,41134,8.856861115,-4.018312931,7.760774136,-0.300809234,-1.501758456,,1.095283031,3.374061823,0.585120022
CO,Pitkin County,8097,17232,123030,,-6.700786114,-1.020929337,-0.03324924,-0.400465816,,1.743662596,3.947715044,-0.279359996
CO,Prowers County,8099,12405,34244,23.52259254,8.166529655,11.65167427,-0.392533183,-1.708233833,,0.623324335,2.756262779,4.062699795
CO,Pueblo County,8101,160840,31970,-3.656641245,1.959430218,7.540445805,-0.410735965,-1.789070964,,0.624387205,2.999479532,2.578900099
CO,Rio Blanco County,8103,6793,39637,32.326828,-11.48665333,0.303114444,-0.278460443,-1.693760276,,1.162676096,3.466159821,-1.656000018
CO,Rio Grande County,8105,11893,36059,29.69916534,-30.66473007,-1.338327885,-0.099224396,-0.314823151,,1.727383733,4.151491165,-6.962800026
CO,Routt County,8107,23207,57386,30.22489357,-9.641397476,-1.205179811,-0.111940905,-0.984348714,,1.92453742,3.911158085,-1.343899965
CO,Saguache County,8109,6319,28001,31.30681992,-17.57278442,-1.049927473,-0.056896057,-0.61139816,,1.603844285,4.047733307,-5.45510006
CO,San Juan County,8111,695,33239,,-16.75117302,-1.652012944,-0.052763984,-0.232920811,,2.037356853,4.114422798,-3.537400007
CO,San Miguel County,8113,7604,51476,32.35385132,-4.232408047,0.066566348,-0.064722948,-0.975062668,,1.374472857,3.836197138,-0.545340002
CO,Sedgwick County,8115,2377,43812,13.68512344,-3.693556547,7.810889721,-0.323827416,-1.542971373,,1.102252245,3.298346758,0.707409978
CO,Summit County,8117,28228,46804,,-6.475805759,-1.765102863,-0.083625235,-0.231399208,,2.099982977,3.978416681,-0.773339987
CO,Teller County,8119,23376,40916,,-14.27539253,-1.312457681,-0.083406374,-0.26620847,,1.779355645,3.916047812,-2.542700052
CO,Washington County,8121,4736,39401,23.10251617,-1.795807004,8.347239494,-0.314246953,-1.495857,,1.056864142,3.259094715,1.063799977
CO,Weld County,8123,264190,36034,12.74126053,-3.551655293,3.668464422,-0.322593391,-1.528820634,,1.005203366,3.257889271,0.190750003
CO,Yuma County,8125,10117,46497,-0.499091238,2.671539307,10.55869961,-0.353275955,-1.602999091,,0.876904905,3.121337175,1.935700059
CT,Fairfield County,9001,935290,97392,,-2.632727146,2.764551401,-0.053403944,-0.685982585,-0.855665863,1.300098181,3.329602003,0.454829991
CT,Hartford County,9003,897700,54295,,-5.207462311,2.202579498,-0.138187632,-1.148673415,-0.601531267,1.417675376,3.413185596,0.659870028
CT,Litchfield County,9005,187420,52358,,-16.19826508,1.183499694,-0.10571146,-0.552751958,-0.585258782,1.982794166,3.885115147,-1.630200028
CT,Middlesex County,9007,165520,56641,,-6.874013901,1.965105772,-0.073632285,-0.806265593,-0.619798899,1.278812408,3.233254433,0.113980003
CT,New Haven County,9009,864030,47858,,-3.17831111,2.764551401,-0.053403944,-0.685982585,-0.544601381,1.300098181,3.329602003,0.83792001
CT,New London County,9011,274540,48561,,-6.689736366,1.965105772,-0.073632285,-0.806265593,-0.55318445,1.278812408,3.233254433,0.173150003
CT,Tolland County,9013,151930,47524,,-8.225985527,1.548827767,-0.071117841,-0.717560172,-0.542586207,1.653430581,3.563362598,-0.298779994
CT,Windham County,9015,117940,38847,,-11.6795826,1.506194353,-0.064039275,-0.566295564,-0.45689863,1.587909579,3.419117212,-1.263299942
DE,Kent County,10001,167670,36701,-22.50575066,8.568069458,9.464428902,-0.142120406,-1.331402421,-0.238904938,0.749904037,3.131131411,3.637399912
DE,New Castle County,10003,546020,49215,-17.43210793,4.597637653,8.535220146,-0.125222772,-1.228864431,-0.368608207,0.955376565,3.257999659,1.929200053
DE,Sussex County,10005,203190,39381,-24.77271271,13.02760029,9.068268776,-0.146219268,-1.158124685,-0.269720584,0.678964019,3.000636101,4.51609993
DC,District of Columbia,11001,635040,68973,,14.98512936,9.665092468,-0.29695335,-1.638138771,-1.474162817,0.588827372,3.000101328,3.543499947
FL,Alachua County,12001,251710,37111,-19.62877274,24.40241623,12.0872345,-0.433981538,-2.118586302,-0.141099334,0.051847473,2.260410309,7.967700005
FL,Baker County,12003,27041,26015,,25.85977364,11.07186222,-0.419821322,-2.11980629,1.060164809,0.072055303,2.254586458,12.57299995
FL,Bay County,12005,171990,37249,,25.80974579,10.87336445,-0.212097153,-1.637072325,-0.745920002,0.222968683,2.501896381,8.129599571
FL,Bradford County,12007,27132,26096,,34.83510208,12.0872345,-0.433981538,-2.118586302,0.011478665,0.051847473,2.260410309,15.50199986
FL,Brevard County,12009,547670,37794,,43.65439606,12.83862591,-0.328117281,-2.025740862,-1.09322536,0.090385072,2.217330456,12.82499981
FL,Broward County,12011,1819800,41886,,41.68901825,13.70596027,-0.25375554,-1.877650499,-0.17452237,0.09507747,2.190234661,11.1960001
FL,Calhoun County,12013,14709,22415,22.13173676,29.58027267,10.87336445,-0.212097153,-1.637072325,1.345200896,0.231161848,2.512182951,13.97399998
FL,Charlotte County,12015,162790,34073,,68.16998291,14.58341217,-0.599888742,-2.671813011,0.621449888,-0.112263881,1.937474966,20.95800018
FL,Citrus County,12017,139290,32107,,62.32875443,12.07112789,-0.557347119,-2.50832057,1.237097621,-0.095990866,2.009142399,20.53100014
FL,Clay County,12019,194290,35720,,30.61579895,12.48120117,-0.399760514,-1.975490093,0.248543233,0.089797162,2.294620752,10.27799988
FL,Collier County,12021,332870,72488,,37.4545517,13.93569565,-0.496709526,-2.456107855,-1.58735621,-0.036555901,2.04805398,6.289899826
FL,Columbia County,12023,67943,28868,-21.25275421,39.08374023,12.78848171,-0.454359859,-2.177425861,-0.03249003,0.058259249,2.25678134,15.13599968
FL,DeSoto County,12027,34745,20798,,41.56023788,14.58341217,-0.599888742,-2.671813011,0.980564177,-0.112263881,1.937474966,23.63299942
FL,Dixie County,12029,16063,22932,,41.92727661,12.02030563,-0.517981291,-2.258363724,1.205318928,-0.018618872,2.153425455,21.29199982
